time,traj,ipca1,ipca2
17.7,49,5.56804362849098,-3.9560847023982673
17.7,50,1.180232741773609,-3.2581354172311405
17.8,1,4.844854094648996,-2.9362980837552524
17.8,2,1.7737091669257166,-6.53986671025214
17.8,3,4.22082747836895,-1.9619039304865307
17.8,4,2.7808689184264392,-4.398533272318656
17.8,5,3.7566000578293792,-3.8769192704945348
17.8,6,4.0787285814858025,-2.6270365931023236
17.8,7,3.731587168806871,-4.901927569123179
17.8,8,4.007884054561383,-4.854453263685862
17.8,9,4.950675707340767,-3.7896682579708956
17.8,10,2.7489659870431757,-2.5491357392035425
17.8,11,3.554437320271342,-0.6526263948961963
17.8,12,4.285472006056128,-4.1905897449122795
17.8,13,3.830662368489138,-1.0080026363682877
17.8,14,3.1343062124682923,-4.34723617711457
17.8,15,4.170293420295413,-6.044808591069206
17.8,16,4.321402828161551,-4.512307635147875
17.8,17,0.23810241072296323,-3.3618675506655267
17.8,18,2.7607636138019105,-4.944582802715247
17.8,19,3.7362440538627353,-3.902613987787578
17.8,20,5.218940402004597,-4.281031598239901
17.8,21,2.0006874605260716,-5.929321696647879
17.8,22,2.5391416452580806,-4.062471811250267
17.8,23,4.624922120847067,-6.121931363676907
17.8,24,5.642951726638639,-4.355054242434459
17.8,25,1.4267353272085395,-1.014212507531302
17.8,26,3.131259142124939,-5.270511232905467
17.8,27,4.596581545499124,-3.0074895754414808
17.8,28,2.3829981879786,-3.0579206282410856
17.8,29,3.2019145695602593,-4.59553071727857
17.8,30,2.6785096005656825,-4.704390525312404
17.8,31,4.597931259949707,-3.0162184401610244
17.8,32,3.731556331726364,-1.131566262115417
17.8,33,1.9198678225318677,-2.6314012468049564
17.8,34,2.167700363902564,-0.21131506603951142
17.8,35,2.4507063442706363,-5.1237922490787176
17.8,36,3.6509559716305557,-0.18859465621724072
17.8,37,1.55659591729141,-4.481761789321367
17.8,38,2.125476499472681,-5.578375303801372
17.8,39,3.4380582096144385,-4.858336316880589
17.8,40,1.9680062534361795,-1.824434614879843
17.8,41,4.686839270585811,-3.440830290922871
17.8,42,4.391245525593412,-5.931257297717246
17.8,43,2.231841777518635,-2.7635045385372474
17.8,44,2.4163103085460973,-1.495194101183846
17.8,45,1.0265887353448717,-6.228977884131275
17.8,46,2.3831252113478443,-3.896653516110488
17.8,47,5.057020278845068,-3.3018518887915373
17.8,48,5.681582622921643,-6.335258235205135
17.8,49,5.636792294625829,-3.921486822189854
17.8,50,1.2211855090642192,-3.2567890026738446
17.9,1,4.858394449542994,-2.882623769113044
17.9,2,1.841267340308409,-6.5902895639924415
17.9,3,4.20863635034889,-1.8851993799986553
17.9,4,2.7456726807247835,-4.432371723592446
17.9,5,3.8103883223460913,-3.839140410648593
17.9,6,4.110447280426317,-2.5721851338292083
17.9,7,3.803032443803112,-4.894552250022334
17.9,8,4.075706714859144,-4.831999112698986
17.9,9,4.97347693384345,-3.7534528224597365
17.9,10,2.8476044676340195,-2.4820678653659596
17.9,11,3.5759237006864137,-0.5037528571324368
17.9,12,4.329599517436164,-4.0957683733871
17.9,13,3.83848281635825,-0.9442857655377214
17.9,14,3.196517147683284,-4.356836377893986
17.9,15,4.280440688481733,-6.005598198666155
17.9,16,4.316111864900235,-4.439399542238883
17.9,17,0.35339858431605436,-3.373985565970705
17.9,18,2.78931823466429,-4.943215773886119
17.9,19,3.8044726105717412,-3.9194369259904915
17.9,20,5.18701490052956,-4.182879156528934
17.9,21,2.043356497709513,-5.877797973251568
17.9,22,2.581284011620989,-4.008697488382925
17.9,23,4.692045692657079,-6.040229778052904
17.9,24,5.656694272786484,-4.275463028854843
17.9,25,1.3412798723611863,-0.96819376866207
17.9,26,3.165928321882576,-5.301588655636455
17.9,27,4.698519574692063,-2.966305292294601
17.9,28,2.3828760476056736,-2.993454189816317
17.9,29,3.1807728621897255,-4.578129624570608
17.9,30,2.7097283600155073,-4.653875685672984
17.9,31,4.653211469302461,-2.992520468727983
17.9,32,3.7452044167832095,-0.9734122959038897
17.9,33,1.9544075676184538,-2.5434074409230525
17.9,34,2.250608339317162,-0.17151731446425972
17.9,35,2.491939121605391,-5.11147125509096
17.9,36,3.6879714774636136,-0.129591493273668
17.9,37,1.6132935673872235,-4.460129226727578
17.9,38,2.117437335645571,-5.569392052281965
17.9,39,3.498131538056702,-4.894244318400996
17.9,40,1.9801496168551664,-1.734175491187806
17.9,41,4.763246338224785,-3.389228622247835
17.9,42,4.3617298352472575,-5.879025068157811
17.9,43,2.2867834285461983,-2.6683366622436355
17.9,44,2.5604246528227472,-1.4492887572767659
17.9,45,1.0547568833251595,-6.167176720748251
17.9,46,2.476794883026402,-3.8824472183655887
17.9,47,5.151643400065238,-3.2048174504029125
17.9,48,5.663982536807521,-6.287122629545283
17.9,49,5.698713520246142,-3.8871756120180367
17.9,50,1.262568949762803,-3.2536707700188496
18.0,1,4.871752294541219,-2.8275539781018706
18.0,2,1.9064972992658191,-6.6375658630527035
18.0,3,4.195198690359799,-1.806688077789027
18.0,4,2.7104015221634388,-4.466133415182903
18.0,5,3.865139919666908,-3.799399541597435
18.0,6,4.143157373848728,-2.5161927950572367
18.0,7,3.8719002360117547,-4.88572564475781
18.0,8,4.141956485503819,-4.8060196799359485
18.0,9,4.994666536643384,-3.7152685628280957
18.0,10,2.9458666651738556,-2.4128664402555944
18.0,11,3.593555015629211,-0.3533302663806033
18.0,12,4.375402796028086,-3.9976836217150393
18.0,13,3.8450300407086857,-0.8810926300761178
18.0,14,3.258629361164373,-4.366076326935326
18.0,15,4.392005281015298,-5.966649154585269
18.0,16,4.309273312131441,-4.363322932098093
18.0,17,0.4684150405630717,-3.386742029181075
18.0,18,2.8179437550228617,-4.9435862331661236
18.0,19,3.87188573172575,-3.9338312199031615
18.0,20,5.154889518703169,-4.082611752674508
18.0,21,2.086978182641848,-5.824248533765155
18.0,22,2.6231351101137235,-3.9520468253053793
18.0,23,4.760516093381873,-5.9559855323686275
18.0,24,5.666767706636873,-4.1942734743884325
18.0,25,1.25754895064155,-0.9240629135629298
18.0,26,3.202610905800656,-5.331518216779786
18.0,27,4.794544754845959,-2.9232638316878767
18.0,28,2.381449883768069,-2.928700088437852
18.0,29,3.15825574745188,-4.560776846178574
18.0,30,2.741340430513339,-4.60016096523987
18.0,31,4.702702738062104,-2.968260024480809
18.0,32,3.7591314260945605,-0.8145104744269858
18.0,33,1.9889851267140801,-2.45314929544158
18.0,34,2.3317048227634394,-0.1327985494404007
18.0,35,2.531022289851966,-5.097840945020608
18.0,36,3.7215021729256685,-0.0707119201270037
18.0,37,1.671440057204505,-4.435159812305871
18.0,38,2.110740650483043,-5.5598079368381255
18.0,39,3.561882319606597,-4.929828216705394
18.0,40,1.9954841465481323,-1.6412353030802411
18.0,41,4.833987166119826,-3.3353579246897227
18.0,42,4.330619786187357,-5.826183484425534
18.0,43,2.3450900118751874,-2.572891964468714
18.0,44,2.7026333195957233,-1.4029034028674796
18.0,45,1.0822682730349236,-6.102270617222803
18.0,46,2.5710471599611378,-3.8658326854664806
18.0,47,5.243245545034534,-3.1040324697424024
18.0,48,5.6414789657798945,-6.235860622584036
18.0,49,5.753764906188084,-3.853186649210364
18.0,50,1.3044782613537764,-3.2488128189587053
18.1,1,4.885090370658642,-2.771115868877892
18.1,2,1.9693414179849338,-6.681524653793572
18.1,3,4.180627327745311,-1.7263777610660334
18.1,4,2.6752517959612585,-4.499678445650955
18.1,5,3.920869737587605,-3.7577182413787495
18.1,6,4.176941166428866,-2.459007761374575
18.1,7,3.938110862647759,-4.875444498825463
18.1,8,4.2064841747649435,-4.776582244924955
18.1,9,5.014362206725447,-3.6750064672136338
18.1,10,3.0436519102374127,-2.341555178341865
18.1,11,3.60739808062274,-0.20147062352739573
18.1,12,4.422847877222566,-3.896478957276914
18.1,13,3.8504191342726606,-0.8184427663034879
18.1,14,3.3204439988875873,-4.374810707773602
18.1,15,4.504762550096008,-5.927901145913265
18.1,16,4.301096913572922,-4.284114942525343
18.1,17,0.5829416926984899,-3.400049173816688
18.1,18,2.846736440739682,-4.945572547814609
18.1,19,3.9383814160695767,-3.9456595570796664
18.1,20,5.122708191280006,-3.98030967313073
