time,traj,ipca1,ipca2
0.1,23,-0.3199301001920975,-1.5623884123855234
0.1,24,-1.9169467005104213,-0.7962156291435047
0.1,25,-1.3450202433131389,0.12060557412569463
0.1,26,-0.9966182271703325,0.3819153840039107
0.1,27,-1.3130174274602633,0.5774514606680582
0.1,28,-1.1749986536131498,0.6311615576107853
0.1,29,-0.5067138674101643,0.7767792480349823
0.1,30,-0.38305163846450563,1.3692936676478886
0.1,31,-0.8137729447387569,-0.2189073899846153
0.1,32,-0.6680466204122143,-0.12080337846726658
0.1,33,-0.9105925610025793,0.6702203622560697
0.1,34,-0.5775663991261705,-1.1847917623762263
0.1,35,-1.082647659593335,1.3150965035693085
0.1,36,-1.2020498217765272,0.06957900387233697
0.1,37,-0.8890128652088995,-0.026689841157403405
0.1,38,-0.8867618006727471,-0.14319727051779638
0.1,39,-0.7217363111466347,1.96736746670665
0.1,40,-1.1140243132160292,-0.3060984093665628
0.1,41,-0.9616110937297427,-0.5439610779654792
0.1,42,-0.8358283605771158,0.1913358487718314
0.1,43,-0.5351544502960708,-1.2035367408443616
0.1,44,-1.046266560802072,-0.6199895037662955
0.1,45,-0.37579571367528186,-1.149459496938666
0.1,46,-1.5164631228642578,0.6668317917098731
0.1,47,-0.9128021885554548,0.42873879449579805
0.1,48,-0.8597992418034277,-0.01622624482797876
0.1,49,-1.3546669096770287,0.6299667778956152
0.1,50,-0.27416620242365825,0.6875361125598409
0.2,1,-0.9943478382265238,1.220124069428742
0.2,2,-0.4831855476279575,-0.5633602639406111
0.2,3,-1.3680621623794709,1.1331306372584171
0.2,4,-0.2635693046024507,1.1387748923565915
0.2,5,-1.4031467740673005,0.16927992454168778
0.2,6,-0.9824674928392934,-0.4093036397504928
0.2,7,-0.8100445134575608,0.3295914717219178
0.2,8,-0.7989824406864177,0.6263872336436678
0.2,9,-1.4745109682161808,0.3815229957706528
0.2,10,-0.5819750820465861,-0.4983576087257662
0.2,11,-0.7314117359561814,-0.538772468133689
0.2,12,-0.6054193294184788,0.11533163711645698
0.2,13,-0.9393899558816964,0.941375901548077
0.2,14,-0.6879448470993168,-0.532845864006929
0.2,15,-0.9814973112111773,-0.4370546935849192
0.2,16,-1.053263640074288,1.0367396410162333
0.2,17,-0.7027028234921594,-0.3352685867660619
0.2,18,-1.2393472671167003,-1.8307056174183274
0.2,19,-1.388970855735912,-0.10965771946235094
0.2,20,-0.6635785702787841,0.25228345831404303
0.2,21,-1.6008459931198296,-0.9575077029939181
0.2,22,-0.6485468343373246,-0.7439083769077328
0.2,23,-0.3129169442335394,-1.5488715282517673
0.2,24,-1.8988424402326032,-0.7917614588112135
0.2,25,-1.3322789296585618,0.13633420597844353
0.2,26,-1.0066813410550401,0.37602373316390947
0.2,27,-1.2939816058671165,0.5997647569646121
0.2,28,-1.1635817187873507,0.63426479434551
0.2,29,-0.5083233586820372,0.7691145921575613
0.2,30,-0.40348104623463193,1.3624288379391138
0.2,31,-0.7757102180002182,-0.20328277334515527
0.2,32,-0.6080900628025011,-0.11884404960480927
0.2,33,-0.8850394538459696,0.6863823556093754
0.2,34,-0.548518377304911,-1.1724705885573286
0.2,35,-1.0658306749604256,1.327565867180132
0.2,36,-1.1995227361947476,0.059401526219277634
0.2,37,-0.9006139337216269,-0.032892675737415125
0.2,38,-0.8454658616794131,-0.1385208260774107
0.2,39,-0.6865743523253699,1.9603975750922928
0.2,40,-1.141656576567637,-0.3155276544390311
0.2,41,-0.9543082037168731,-0.5495499283480767
0.2,42,-0.832881954089678,0.19428244851723311
0.2,43,-0.5165906345242152,-1.2057029597020748
0.2,44,-1.04187347271473,-0.6086192618638271
0.2,45,-0.3807512592366118,-1.1434217568466292
0.2,46,-1.5164751890128259,0.6784697752551562
0.2,47,-0.9307288630703483,0.42786236510966374
0.2,48,-0.8648967956936147,-0.012674138214510263
0.2,49,-1.3416535332347892,0.6465579726831164
0.2,50,-0.27266228427364775,0.6863453734375947
0.3,1,-0.9791151754281502,1.2291545302747986
0.3,2,-0.4583668890335286,-0.5693403653348829
0.3,3,-1.3762500127013726,1.1355722554202035
0.3,4,-0.27031228049023154,1.158739331098584
0.3,5,-1.4071955903659823,0.1819293275005979
0.3,6,-0.9556031784807786,-0.4205618549469975
0.3,7,-0.8146389106692914,0.32133633253788424
0.3,8,-0.7981417602293776,0.6247698227389237
0.3,9,-1.5025594354927516,0.39545488930700257
0.3,10,-0.5693271999217505,-0.48820479376764525
0.3,11,-0.7181870949664211,-0.5228956712693262
0.3,12,-0.5807779844514819,0.1433329948928594
0.3,13,-0.9363150918055151,0.9294500706959897
0.3,14,-0.6647330502075517,-0.5324012950352474
0.3,15,-0.9931471747947405,-0.44276957910990933
0.3,16,-1.0367774209035705,1.0356855699376968
0.3,17,-0.7037618919382218,-0.3251303815361664
0.3,18,-1.2342344663878344,-1.8421076033517652
0.3,19,-1.3721697950743472,-0.09942598467303304
0.3,20,-0.6697331821759018,0.24018135457007492
0.3,21,-1.5695458971984055,-0.9649296855277345
0.3,22,-0.6466209169519881,-0.7320473090460372
0.3,23,-0.30431490681805035,-1.5352281777442405
0.3,24,-1.8780374689626405,-0.786806427306287
0.3,25,-1.317672605292042,0.15276971941418785
0.3,26,-1.014872284516896,0.3705545457909019
0.3,27,-1.2721890101341784,0.6221154285909886
0.3,28,-1.1502676753519205,0.637573799472935
0.3,29,-0.5089506396982175,0.7610776775084276
0.3,30,-0.42261909571808637,1.3553721170892759
0.3,31,-0.7353474901191235,-0.18755319608788132
0.3,32,-0.5461872612683886,-0.11681212931768281
0.3,33,-0.8573750208336693,0.7026746925319445
0.3,34,-0.5180294631178339,-1.1595592700252397
0.3,35,-1.0470089946043797,1.3401608434880787
0.3,36,-1.1948709306905791,0.04922796550046149
0.3,37,-0.9107906964929144,-0.03880594038546023
0.3,38,-0.8024722871062994,-0.13373329182421578
0.3,39,-0.6496647456209125,1.953218863139514
0.3,40,-1.1671418968445302,-0.32515935252954187
0.3,41,-0.9451667069636762,-0.5551172995376173
0.3,42,-0.8023322068313002,0.05163787819545513
0.3,43,-0.496097745428655,-1.2078599304202553
0.3,44,-1.0356395926277657,-0.5969537711174057
0.3,45,-0.3844277718286455,-1.137115261921568
0.3,46,-1.5139263205865905,0.6901507176159304
0.3,47,-1.0001656388798683,0.19975012966899222
0.3,48,-0.8681716743669253,-0.010039346307016745
0.3,49,-1.326433914417648,0.6626750382541869
0.3,50,-0.2694005903998581,0.684993874842631
0.4,1,-0.9619415176756116,1.23787514958346
0.4,2,-0.43187089030389636,-0.5746116533173838
0.4,3,-1.382413927669316,1.137212824573655
0.4,4,-0.27647209452401433,1.1787741826981495
0.4,5,-1.4087935018215945,0.194774711359291
0.4,6,-0.9267657664773103,-0.4311451457721035
0.4,7,-0.8131813505648988,0.378682350579347
0.4,8,-0.7954623118649143,0.6226655492800971
0.4,9,-1.528651637938602,0.40940622976334723
0.4,10,-0.5544527378921202,-0.4776668534439753
0.4,11,-0.7027792093188358,-0.5057645369516386
0.4,12,-0.554350703506494,0.17120717390717177
0.4,13,-0.9313600286741621,0.9180254453677984
0.4,14,-0.6398600074273827,-0.5319230673929106
0.4,15,-1.0020297835368928,-0.4484864255020069
0.4,16,-1.0187777889008551,1.0346314251178934
0.4,17,-0.7031799103045805,-0.3149232371369331
0.4,18,-1.2270823385280207,-1.8529312125506006
0.4,19,-1.3533792832057125,-0.08875650755179668
0.4,20,-0.674351280154943,0.22832640238447124
0.4,21,-1.5360288034119016,-0.9717351603914707
0.4,22,-0.6432663501857381,-0.7202289074637878
0.4,23,-0.29412145116776217,-1.5214642662233524
0.4,24,-1.8545718452685132,-0.7813556630744413
0.4,25,-1.3012195552461028,0.16988641812953342
0.4,26,-1.021152191019646,0.36550573191642305
0.4,27,-1.2476753211937783,0.6445137259189118
0.4,28,-1.1350632407670955,0.6410983591443843
0.4,29,-0.5085753922298332,0.7527152926995057
0.4,30,-0.44043516974616354,1.348108105045097
0.4,31,-0.6927098649172773,-0.171726296100078
0.4,32,-0.48240115526491534,-0.11470078114234035
0.4,33,-0.8276073618153447,0.7190906966943102
0.4,34,-0.4861285338347533,-1.1460410444294389
0.4,35,-1.026196395781563,1.3528673913162854
0.4,36,-1.1623258015855615,-0.10662766542699594
0.4,37,-0.9195134943986314,-0.04442491022573274
0.4,38,-0.7578077635837924,-0.1288115151243735
0.4,39,-0.6110542104840926,1.9458364964714125
0.4,40,-1.1904260649536584,-0.33497636878225817
0.4,41,-0.9342113418442889,-0.560698467122579
0.4,42,-0.7957981396473635,0.054745355478704794
0.4,43,-0.47369749913726894,-1.2100134125602282
0.4,44,-1.0275967075255545,-0.5850099835991
0.4,45,-0.38683389701859433,-1.130542830574027
0.4,46,-1.5088050010747744,0.7018849961981276
0.4,47,-1.013049932155181,0.19910426703685669
0.4,48,-0.8696208881287206,-0.008322609069179818
0.4,49,-1.3090355944916874,0.6782840058635251
0.4,50,-0.26437984937224185,0.6834685367855547
0.5,1,-0.9428305250078832,1.2462942902871526
0.5,2,-0.403707261770859,-0.5791812654872514
0.5,3,-1.386516914436013,1.1380760901531577
0.5,4,-0.2820453053369761,1.1988085531792918
0.5,5,-1.4079363143829398,0.2077823885061866
0.5,6,-0.8959988519977281,-0.44104159231118706
0.5,7,-0.8131570627976357,0.3707563664668796
0.5,8,-0.7909526594305878,0.6200386261763828
0.5,9,-1.5527459669126127,0.4233466235505979
0.5,10,-0.537365618453701,-0.4667650390603631
0.5,11,-0.7110226366143019,-0.3417331626395356
0.5,12,-0.5261520611040064,0.19892390808232469
0.5,13,-0.9245318906049369,0.9071448486068219
0.5,14,-0.6133649514904084,-0.5314287027941285
0.5,15,-1.008135480477376,-0.4541893724693114
0.5,16,-0.9992835631964923,1.0336024445634984
0.5,17,-0.7009391265721661,-0.3046293318654278
0.5,18,-1.2179049253726324,-1.8631606443724376
0.5,19,-1.3326034682963221,-0.07765288278986107
0.5,20,-0.6774025709559909,0.21672741228042297
0.5,21,-1.500314507265237,-0.9779410613629841
0.5,22,-0.638491407853467,-0.7084886081982977
0.5,23,-0.2823353829442727,-1.5075849355775475
0.5,24,-1.8284897262969335,-0.7754150967555684
0.5,25,-1.2829389962376867,0.18765664142566105
0.5,26,-1.025484619796196,0.36087375244794456
0.5,27,-1.2204806599052984,0.6669707626242249
0.5,28,-1.1179766004598966,0.6448483847816253
0.5,29,-0.50717571342845,0.7440799244227068
0.5,30,-0.4569003885937629,1.3406225715183582
0.5,31,-0.6478261788794323,-0.1558068895015377
0.5,32,-0.4167965093442915,-0.11250279939165009
0.5,33,-0.7957473472223503,0.7356239396722111
0.5,34,-0.45284514979558393,-1.1318981545246178
0.5,35,-1.0034093060143912,1.3656718270310855
0.5,36,-1.153547330241252,-0.11684039539171193
0.5,37,-0.9267526773677157,-0.04974443490897031
0.5,38,-0.711500915650629,-0.12373211082781489
0.5,39,-0.570791570508042,1.9382538055573626
0.5,40,-1.2114575604389375,-0.34496107825744415
0.5,41,-0.9214676595220895,-0.5663276429696052
0.5,42,-0.7874768180140279,0.05793801457610812
0.5,43,-0.44941403535830887,-1.2121687591511263
0.5,44,-1.017779227049373,-0.5728050241984688
0.5,45,-0.38797736755386286,-1.1237062684796146
0.5,46,-1.501103426853617,0.713682735245274
0.5,47,-1.023411057749937,0.1985740468647987
0.5,48,-0.8692393964673902,-0.0075137871169275935
0.5,49,-1.2894852175895357,0.6933563048496343
0.5,50,-0.25760177106966364,0.6817536212714462
0.6,1,-0.9217888051900599,1.2544213075513055
0.6,2,-0.37388713672510027,-0.5830572244249344
0.6,3,-1.3885244638195735,1.1381897826474086
0.6,4,-0.2870243630046603,1.218776721134787
0.6,5,-1.4046233365845595,0.22092030254203354
0.6,6,-0.8633486396997749,-0.45024031926235475
0.6,7,-0.8108390500871946,0.3629778726193637
0.6,8,-0.7846223537224595,0.6168583521248291
0.6,9,-1.5748013729200567,0.4372455633558505
0.6,10,-0.5180835448480913,-0.4555211454420905
0.6,11,-0.6913306555349527,-0.32217041572632565
0.6,12,-0.496196589327908,0.22645587688322544
0.6,13,-0.9158404743456381,0.896846091844277
0.6,14,-0.5852883966764492,-0.5309346793060362
0.6,15,-1.0114602876738006,-0.4598617220997596
0.6,16,-0.9783125905244653,1.0326229948002998
0.6,17,-0.6970239068411075,-0.2942289080687254
0.6,18,-1.20671968688997,-1.8727801944785012
0.6,19,-1.309847703905723,-0.06612050697657776
0.6,20,-0.6788611600978507,0.2053926687117226
0.6,21,-1.4624237852678597,-0.9835639430542289
0.6,22,-0.6323058916711883,-0.6968611635105142
0.6,23,-0.2689582683318643,-1.493595169059017
0.6,24,-1.7998402489294751,-0.7689911897494149
0.6,25,-1.2628517992467945,0.20605096540420895
0.6,26,-1.0278351598194992,0.3566534525234048
0.6,27,-1.190649775873792,0.6894980216278377
0.6,28,-1.099018208688119,0.6488340268074989
0.6,29,-0.504728506198812,0.7352289563956285
0.6,30,-0.4719884072009637,1.3329025248805018
0.6,31,-0.6007291346589757,-0.13979698915069205
0.6,32,-0.34943916480776205,-0.11021140596082471
0.6,33,-0.7618084034115399,0.7522687835481636
0.6,34,-0.41820970391168644,-1.117112361275843
0.6,35,-0.9786667511720066,1.3785606747410382
0.6,36,-1.142772430477128,-0.12709510023227338
0.6,37,-0.932479436945308,-0.05475959635733166
0.6,38,-0.6635819140113786,-0.11847122867285008
0.6,39,-0.5289273088724781,1.9304731041238876
0.6,40,-1.2301879220232008,-0.3550953667750106
0.6,41,-0.9069616325336388,-0.5720380665902965
0.6,42,-0.7773766039316408,0.061219419026543404
0.6,43,-0.4232733801346822,-1.2143307027769992
0.6,44,-1.0062240446802866,-0.5603563473515915
0.6,45,-0.38786438963679365,-1.1166061686684943
0.6,46,-1.4908170937131018,0.7255537824411459
0.6,47,-1.0312528770158684,0.19815842196174996
0.6,48,-0.8670196367050226,-0.007592248242600568
0.6,49,-1.2678089274145592,0.7078699228562242
0.6,50,-0.249070603151533,0.6798311988310921
0.7,1,-0.8988253466909304,1.2622660736395261
0.7,2,-0.342423292710081,-0.5862486407243859
0.7,3,-1.38840499909691,1.137584539560456
0.7,4,-0.29139799252193727,1.2386187539745437
0.7,5,-1.3988574816315409,0.23415795880248885
0.7,6,-0.82886432767349,-0.4587314030187302
0.7,7,-0.8062417330347317,0.3553362018060424
0.7,8,-0.7764815806061978,0.6131000527572407
0.7,9,-1.5947781207560239,0.451072915205276
0.7,10,-0.4966283671016414,-0.44395675476268043
0.7,11,-0.6695457670576531,-0.30143907869156855
0.7,12,-0.4644990163946865,0.25377860097964605
0.7,13,-0.9052983057558857,0.8871617878725616
0.7,14,-0.5556729192868459,-0.5304563590928983
0.7,15,-1.0120051249068827,-0.4654862320836259
0.7,16,-0.9558817056373713,1.0317164798522178
0.7,17,-0.691420732327377,-0.28370075169220155
0.7,18,-1.1935479289389044,-1.8817740781666477
0.7,19,-1.2851194357880975,-0.054166522875823034
0.7,20,-0.6787053899102082,0.1943300062854476
0.7,21,-1.4223785656484633,-0.9886202640809241
0.7,22,-0.6247204870616659,-0.6853803011587404
0.7,23,-0.25399331558066757,-1.4794992266668465
0.7,24,-1.7686768391988879,-0.7620911783153009
0.7,25,-1.2409798330427657,0.2250383947134548
0.7,26,-1.0281724125189222,0.3528383783717205
0.7,27,-1.1582313812363865,0.7121074159350054
0.7,28,-1.0782001749859647,0.6530657022910711
0.7,29,-0.5012106067750322,0.7262232050152057
0.7,30,-0.485674997758863,1.3249363066843989
0.7,31,-0.5514555397177451,-0.12369558784723193
0.7,32,-0.28039633105141754,-0.10781985525080554
0.7,33,-0.7258069158484882,0.7690198738959639
0.7,34,-0.3822534403160792,-1.1016650011488365
0.7,35,-0.9519903499511544,1.3915206285387525
0.7,36,-1.1300488464910503,-0.1374057915007242
0.7,37,-0.9366658684479584,-0.05946533653992275
0.7,38,-0.614082488035575,-0.11300478953309187
0.7,39,-0.4855135692493939,1.9224952700008038
0.7,40,-1.2465716012590606,-0.36536068192290166
0.7,41,-0.8907201109152678,-0.5778609739119751
0.7,42,-0.7655091382935754,0.06459320230803338
0.7,43,-0.3953038640218568,-1.2165036154480058
0.7,44,-0.9929702988010599,-0.5476815696931893
0.7,45,-0.3865002540345742,-1.1092415573410035
0.7,46,-1.4779452603000212,0.7375073643368382
0.7,47,-1.03658320131247,0.19785539701729915
0.7,48,-0.8629520956352643,-0.008526763359595919
0.7,49,-1.244031957539881,0.721809448006266
0.7,50,-0.2387936090304702,0.6776807461994122
0.8,1,-0.8739521081600258,1.2698391229730739
0.8,2,-0.30933039735107326,-0.5887655377520035
0.8,3,-1.3861303463261796,1.1362929521269607
0.8,4,-0.2951511052134962,1.2582804803955172
0.8,5,-1.3906448982066113,0.2474664528152848
0.8,6,-0.7925977138493917,-0.4665055129049389
0.8,7,-0.7993825035244432,0.3478215812293734
0.8,8,-0.7665405991497798,0.6087460947294906
0.8,9,-1.612637948254236,0.46479910083744913
0.8,10,-0.4730256390345852,-0.4320932308248179
0.8,11,-0.6457057643341635,-0.2795755949758963
0.8,12,-0.43107396770423767,0.2808703335783098
0.8,13,-0.8929209574702286,0.8781188565269298
0.8,14,-0.5245621991351485,-0.5300081281940471
0.8,15,-1.0097768707375723,-0.47104522039919844
0.8,16,-0.9320071746488124,1.0309051486307346
0.8,17,-0.6841181939577761,-0.273022400673907
0.8,18,-1.178414125674839,-1.8901265496111266
0.8,19,-1.258427525952596,-0.04179998023579133
0.8,20,-0.6769175734563156,0.18354702936832137
0.8,21,-1.3802022411970831,-0.9931259045363113
0.8,22,-0.6157471280948988,-0.6740785818053788
0.8,23,-0.2374461715108528,-1.4653009117237787
0.8,24,-1.7350572471889456,-0.7547227673605398
0.8,25,-1.2173466959857704,0.24458628205375674
0.8,26,-1.0264678724237695,0.3494209369950169
0.8,27,-1.1232783636487804,0.7348108209802431
0.8,28,-1.055536427991488,0.6575538958022957
0.8,29,-0.49659865366479683,0.7171265708786386
0.8,30,-0.4979387736475656,1.3167137374251725
0.8,31,-0.5000465989979935,-0.10749854324938131
0.8,32,-0.20973643223229,-0.10532187529888852
0.8,33,-0.687762104742767,0.7858726938462156
0.8,34,-0.34500847376614147,-1.0855373901883771
0.8,35,-0.9234044831427448,1.4045389794166463
0.8,36,-1.1154260139720682,-0.14778598675492824
0.8,37,-0.939285181219084,-0.06385660671886892
0.8,38,-0.5630365938296895,-0.10730864130973612
0.8,39,-0.4406040975122357,1.9143198612493697
0.8,40,-1.2605663165797827,-0.37573832576600597
0.8,41,-0.8727700293122497,-0.5838254066180029
0.8,42,-0.7518892158094379,0.06806339834655628
0.8,43,-0.3655357171581897,-1.2186914882434359
0.8,44,-0.9780591118263002,-0.5347983623937252
0.8,45,-0.3838893124663329,-1.1016103922468243
0.8,46,-1.4624904701195511,0.7495524733464619
0.8,47,-1.0394136424811204,0.1976618180968975
0.8,48,-0.857025194362641,-0.010276166130987049
0.8,49,-1.21817857737108,0.7351668064371878
0.8,50,-0.22678050368443642,0.6752795433122077
0.9,1,-0.8471838311030183,1.277151125265985
0.9,2,-0.27462536710209906,-0.5906191270817138
0.9,3,-1.3816755417600919,1.1343490625661188
0.9,4,-0.29826517240675066,1.2777136874262132
0.9,5,-1.3799951557505141,0.26081844355274075
0.9,6,-0.7546029054766357,-0.4735540496584336
0.9,7,-0.7902819584829429,0.34042494377553245
0.9,8,-0.7548094322298801,0.6037859461206058
0.9,9,-1.6283440156722744,0.478395438013002
0.9,10,-0.44730490308902454,-0.4199517884913
0.9,11,-0.6198526236130466,-0.2566196283453726
0.9,12,-0.39593659669401454,0.3077123264493374
0.9,13,-0.8787273037123489,0.8697386825272335
0.9,14,-0.49200138713805425,-0.5296031350904525
0.9,15,-1.0047875373248771,-0.47652076828061607
0.9,16,-0.9067040028084382,1.0302096703438852
0.9,17,-0.6751074051561211,-0.2621704793534102
0.9,18,-1.1613462102984855,-1.8978220539461794
0.9,19,-1.2297826103817635,-0.029031444437431254
0.9,20,-0.6734840938570714,0.17305076628279342
0.9,21,-1.3359191894149476,-0.9970966655067278
0.9,22,-0.6053991571290986,-0.6629871735217558
0.9,23,-0.219324897545573,-1.4510035778030146
0.9,24,-1.6990437716743187,-0.7468942623720676
0.9,25,-1.1919772049000512,0.26466055837155783
0.9,26,-1.0226964111299914,0.34639226256987304
0.9,27,-1.0858472969286697,0.7576199081816059
0.9,28,-1.031042678796479,0.6623091838211558
0.9,29,-0.49086966697931983,0.7080045583477622
0.9,30,-0.5087606220853839,1.3082263573182993
0.9,31,-0.4465480412492401,-0.09119842867901345
0.9,32,-0.1375289201491826,-0.10271211350490407
0.9,33,-0.6476960353868116,0.8028230193269281
0.9,34,-0.3065075199855834,-1.0687108785660004
0.9,35,-0.8929360376796694,1.4176031766922483
0.9,36,-1.0989546730696378,-0.15824862219996394
0.9,37,-0.9403120084110569,-0.06792826693365842
0.9,38,-0.510479581404953,-0.10135842841250992
0.9,39,-0.3942535007428372,1.905945702410094
0.9,40,-1.2721330464337384,-0.3862095189123211
0.9,41,-0.8531388971703304,-0.5899578016806906
0.9,42,-0.7365345977649103,0.07163412129248979
0.9,43,-0.33400148058595874,-1.2208980028180942
0.9,44,-0.9615330558250271,-0.521724493456406
0.9,45,-0.38003524309950754,-1.0937090527959392
0.9,46,-1.4444587956715549,0.7616976987901855
0.9,47,-1.1017871689796936,0.13374789554042976
0.9,48,-0.8492260026398754,-0.012790298020028418
0.9,49,-1.190272405688128,0.7479413699715869
0.9,50,-0.21304422682630472,0.6726025301685803
1.0,1,-0.818537985661841,1.2842130426389249
1.0,2,-0.23832677715519318,-0.5918216571297386
1.0,3,-1.375019108917314,1.1317875513436557
1.0,4,-0.30071845585639745,1.2968761762518355
1.0,5,-1.3669211814414055,0.27418825253220286
1.0,6,-0.7149362835734469,-0.4798690866395284
1.0,7,-0.7789638248111055,0.3331386042096432
1.0,8,-0.7412979020375009,0.5982169042768656
1.0,9,-1.641861302405423,0.4918344762404568
1.0,10,-0.4194993782196244,-0.407553114322451
1.0,11,-0.5920319878244542,-0.2326132825603652
1.0,12,-0.3591020637114418,0.3342882635090112
1.0,13,-0.8627390858781542,0.8620370319361178
1.0,14,-0.4580368120687712,-0.5292536252942641
1.0,15,-0.9970542698289203,-0.4818944871801118
1.0,16,-0.8799871921857527,1.0296496523346312
1.0,17,-0.6643818527137153,-0.2511206205760724
1.0,18,-1.1423751811817482,-1.9048451350786373
1.0,19,-1.1991972503861905,-0.015873098249177226
1.0,20,-0.6683948340406811,0.16284827214707148
1.0,21,-1.289555471139099,-1.0005478593040906
1.0,22,-0.5936906209729699,-0.6521352814360903
1.0,23,-0.199639732190828,-1.4366096795103982
1.0,24,-1.6607031969459174,-0.7386144883572288
1.0,25,-1.1648979021293757,0.2852259548108979
1.0,26,-1.0168360737549702,0.34374262467354516
1.0,27,-1.0459988104065503,0.7805458969157316
1.0,28,-1.0047364070500995,0.667342032432566
1.0,29,-0.48400192901076317,0.6989235941952401
1.0,30,-0.5181247321749324,1.2994672045047726
1.0,31,-0.39101061410595417,-0.07478488999937025
1.0,32,-0.06384427076602357,-0.09998582066840479
1.0,33,-0.6056336574047536,0.8198672516147151
1.0,34,-0.2667838993187058,-1.0511672060830075
1.0,35,-0.8606144732758538,1.4307012268116472
1.0,36,-1.0806868244435657,-0.1688058562855201
1.0,37,-0.9397226925469546,-0.07167516259868048
1.0,38,-0.4564489481284529,-0.0951295967706342
1.0,39,-0.34651762109224465,1.8973706692284136
1.0,40,-1.281235911696431,-0.39675540851736907
1.0,41,-0.8318541647298646,-0.5962813421826647
1.0,42,-0.7194658305452091,0.07530975856262397
1.0,43,-0.30073568610870716,-1.2231263937951546
1.0,44,-0.9434361559887898,-0.5084777203163755
1.0,45,-0.3749414972622534,-1.085532725412279
1.0,46,-1.4238598194776637,0.7739511191146589
1.0,47,-1.0996682360345722,0.13375928114333663
1.0,48,-0.8395407394962068,-0.016010925375024212
1.0,49,-1.1603367107230513,0.7601400557821559
1.0,50,-0.19760082203204835,0.6696229226815512
1.1,1,-0.7880347052319298,1.2910359321777125
1.1,2,-0.20045606572554397,-0.592387085622023
1.1,3,-1.3661436328566727,1.1286430207018647
